gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13
-0.07534450207310212,-0.6112757394404762,0.1363801313717243,-0.5089891779275274,-0.3554375320438824,0.4640715592081576,-0.47304039901570893,-0.16645676990169994,0.19833963548436576,-0.27021498359200025,0.6645595155458079,-0.5247997613715512,-0.8674033150901512,0.6792969556346453
-0.17921809838308328,-0.6318152202017379,0.35580022769929565,-0.4679479822843201,-0.40032634889513363,0.4072763196398516,0.12331049997320818,-0.24660270936131434,-0.32687420315420734,-0.06397022197416269,0.7717144250350888,-0.729425050227733,-0.989480364913929,0.13855910092719584
-0.06917881241194435,-0.6294944123436439,0.4930568741478021,-0.8457336099856984,-0.6178193000662142,0.3693646302955843,0.25539544863579045,-0.4741132901816284,-0.20461160723926572,-0.12119418184601331,0.961514554236788,-0.8106634638361017,-1.0,0.3975527416821256
-0.2038690352510732,-0.5857859191840641,0.15583612701024466,-0.42058314658730805,-0.5763449489443327,0.4820198730109131,-0.30834994109475916,-0.19802578261791076,0.1761203058684494,0.13222776350719884,0.6500161529445386,-0.7358141349549366,-1.0,0.6237902286619048
-0.14405054613588808,-0.5870248353756027,0.24923843927931422,-0.7451077027775658,-0.4554137772815359,0.4449706542281967,0.23957601283267885,-0.39009974320269314,-0.24615457424114556,-0.05574692183278227,-0.2287167145028691,-0.7489870564824485,-1.0,0.4264605319048506
-0.22588317840062688,-0.9300693790126893,-0.08289470581297707,-0.7494585089233642,-0.3784246864265271,0.4332018645438932,-0.13003134138701553,-0.07309074898010477,-0.3519035819966128,0.026387304051059546,0.5086994049593414,-0.48297416486129585,-0.9846900807077725,0.31012963837897356
-0.0053324115934790944,-1.0,0.13746723201643177,-0.9476730562172809,-0.416892174501038,0.2871490003848266,-0.10301886215794975,-0.18083240954601626,-0.28967228047057897,-0.18521124870174274,0.7745521864421575,-0.6138378738385374,-1.0,0.2048638940764298
-0.08193136705286028,-0.5632218869899632,0.2974771956573313,-0.6091714016840362,-0.648147547884687,0.35273177427137886,-0.024194828019023992,-0.27531511329750763,-0.46270906213912844,-0.06352826171058013,0.8928874366264109,-0.5119187548719483,-1.0,0.2530089689867258
-0.027148293383349148,-0.8538984341557533,0.5400892971456777,-0.5369127925292357,-0.5327376463687714,0.08707667796604124,0.23680302600975114,-0.15607593751571405,0.19149169080536707,-0.18241563482270287,0.9355849719647938,-0.3946561807580153,-1.0,0.44923820926111
-0.24516832999662472,-0.730595271286287,0.5321024059960768,-0.2635358925906943,-0.33128615285811935,0.6436744267798626,0.5240108198966852,-0.6012601383153275,0.2295812411873552,-0.23657416526237965,0.7971352508617324,-0.382281461504864,-0.9166077920900189,0.8006791987179347
-0.04456802655691969,-0.5108596505918648,0.5759427337523091,-0.4877286081838971,-0.08561090448525328,0.6844935672474814,0.4562883430811993,-0.31922733534267056,-0.3167792245741671,-0.16785253638220052,0.9947210354953402,-0.17711032025457374,-0.9294577636926886,0.8410738919658901
